,username,talking_about_count,time
1622018,Dominos,106551,2017-03-04 05:00:00+00
1622916,McDonalds,10958,2017-03-04 05:00:00+00
1623101,DunkinDonuts,1815,2017-03-04 05:00:00+00
1623753,chipotle,19173,2017-03-04 05:00:00+00
1623756,tacobell,84391,2017-03-04 05:00:00+00
1623811,KFC,23711,2017-03-04 05:00:00+00
1623910,PizzaHut,3714,2017-03-04 05:00:00+00
1624426,wendys,67981,2017-03-04 05:00:00+00
1625012,burgerking,104575,2017-03-04 05:00:00+00
1625359,sonicdrivein,464588,2017-03-04 05:00:00+00
1627176,Dominos,110123,2017-03-05 05:00:00+00
1627512,wendys,64689,2017-03-05 05:00:00+00
1628000,Starbucks,680084,2017-03-05 05:00:00+00
1628518,McDonalds,11592,2017-03-05 05:00:00+00
1628598,DunkinDonuts,1974,2017-03-05 05:00:00+00
1628921,chipotle,18920,2017-03-05 05:00:00+00
1628923,tacobell,127428,2017-03-05 05:00:00+00
1628949,KFC,22470,2017-03-05 05:00:00+00
1628998,PizzaHut,4010,2017-03-05 05:00:00+00
1629551,burgerking,131407,2017-03-05 05:00:00+00
1629726,sonicdrivein,465653,2017-03-05 05:00:00+00
1631127,burgerking,151237,2017-03-06 05:00:00+00
1631460,PizzaHut,4340,2017-03-06 05:00:00+00
1631472,KFC,20684,2017-03-06 05:00:00+00
1631477,tacobell,162230,2017-03-06 05:00:00+00
1631844,wendys,63845,2017-03-06 05:00:00+00
1632827,sonicdrivein,466913,2017-03-06 05:00:00+00
1633290,chipotle,19440,2017-03-06 05:00:00+00
1633414,McDonalds,12417,2017-03-06 05:00:00+00
1633432,Dominos,112218,2017-03-06 05:00:00+00
1633632,DunkinDonuts,2113,2017-03-06 05:00:00+00
1633701,Starbucks,718025,2017-03-06 05:00:00+00
1634263,wendys,65420,2017-03-07 05:00:00+00
1634554,burgerking,159857,2017-03-07 05:00:00+00
1634868,Starbucks,693769,2017-03-07 05:00:00+00
1635215,sonicdrivein,271709,2017-03-07 05:00:00+00
1635742,DunkinDonuts,2316,2017-03-07 05:00:00+00
1636467,chipotle,20393,2017-03-07 05:00:00+00
1636471,tacobell,175930,2017-03-07 05:00:00+00
1636522,KFC,20529,2017-03-07 05:00:00+00
1636610,PizzaHut,4532,2017-03-07 05:00:00+00
1638019,McDonalds,12381,2017-03-07 05:00:00+00
1638199,Dominos,115106,2017-03-07 05:00:00+00
1638274,wendys,71925,2017-03-08 05:00:00+00
1639897,Starbucks,576688,2017-03-08 05:00:00+00
1640016,sonicdrivein,119345,2017-03-08 05:00:00+00
1640192,DunkinDonuts,2477,2017-03-08 05:00:00+00
1640875,burgerking,167081,2017-03-08 05:00:00+00
1641050,Dominos,115069,2017-03-08 05:00:00+00
1641107,McDonalds,12120,2017-03-08 05:00:00+00
1641582,PizzaHut,4827,2017-03-08 05:00:00+00
1641612,KFC,19102,2017-03-08 05:00:00+00
1641627,tacobell,175944,2017-03-08 05:00:00+00
1641628,chipotle,22907,2017-03-08 05:00:00+00
1642484,Dominos,112837,2017-03-09 05:00:00+00
1642656,McDonalds,11853,2017-03-09 05:00:00+00
1644076,PizzaHut,5149,2017-03-09 05:00:00+00
1644167,KFC,20910,2017-03-09 05:00:00+00
1644217,tacobell,176636,2017-03-09 05:00:00+00
1644220,chipotle,25601,2017-03-09 05:00:00+00
1644932,DunkinDonuts,2634,2017-03-09 05:00:00+00
1645460,sonicdrivein,19452,2017-03-09 05:00:00+00
1646093,Starbucks,473905,2017-03-09 05:00:00+00
1646125,burgerking,170107,2017-03-09 05:00:00+00
1646229,wendys,77947,2017-03-09 05:00:00+00
1646973,sonicdrivein,15301,2017-03-10 05:00:00+00
1647769,wendys,82719,2017-03-10 05:00:00+00
1648352,chipotle,26169,2017-03-10 05:00:00+00
1648353,tacobell,147192,2017-03-10 05:00:00+00
1648364,KFC,21485,2017-03-10 05:00:00+00
1648384,PizzaHut,5177,2017-03-10 05:00:00+00
1648721,McDonalds,11825,2017-03-10 05:00:00+00
1648767,Dominos,110876,2017-03-10 05:00:00+00
1648896,burgerking,129891,2017-03-10 05:00:00+00
1649379,DunkinDonuts,2474,2017-03-10 05:00:00+00
1649650,Starbucks,323324,2017-03-10 05:00:00+00
1650771,Starbucks,238975,2017-03-11 05:00:00+00
1650796,PizzaHut,4451,2017-03-11 05:00:00+00
1651112,burgerking,62736,2017-03-11 05:00:00+00
1651348,DunkinDonuts,2246,2017-03-11 05:00:00+00
1653312,sonicdrivein,13851,2017-03-11 05:00:00+00
1653665,Dominos,110223,2017-03-11 05:00:00+00
1654290,McDonalds,11305,2017-03-11 05:00:00+00
1654743,chipotle,25337,2017-03-11 05:00:00+00
1654752,tacobell,89540,2017-03-11 05:00:00+00
1654828,KFC,21385,2017-03-11 05:00:00+00
1654833,wendys,87870,2017-03-11 05:00:00+00
1654964,Starbucks,178924,2017-03-12 05:00:00+00
1654969,wendys,89631,2017-03-12 05:00:00+00
1654996,PizzaHut,4451,2017-03-12 05:00:00+00
1655604,burgerking,62736,2017-03-12 05:00:00+00
1656014,KFC,21385,2017-03-12 05:00:00+00
1656104,DunkinDonuts,2246,2017-03-12 05:00:00+00
1656751,sonicdrivein,13851,2017-03-12 05:00:00+00
1656964,chipotle,24952,2017-03-12 05:00:00+00
1657332,tacobell,46821,2017-03-12 05:00:00+00
1658046,McDonalds,10343,2017-03-12 05:00:00+00
1658171,Dominos,105696,2017-03-12 05:00:00+00
1661101,chipotle,25024,2017-03-13 04:00:00+00
1661105,tacobell,13478,2017-03-13 04:00:00+00
1661140,KFC,21477,2017-03-13 04:00:00+00
1661210,PizzaHut,4332,2017-03-13 04:00:00+00
1662231,Starbucks,90133,2017-03-13 04:00:00+00
1662392,McDonalds,9992,2017-03-13 04:00:00+00
1662553,Dominos,97404,2017-03-13 04:00:00+00
1662640,sonicdrivein,13531,2017-03-13 04:00:00+00
1662734,wendys,89391,2017-03-13 04:00:00+00
1662978,DunkinDonuts,2113,2017-03-13 04:00:00+00
1662996,burgerking,50724,2017-03-13 04:00:00+00
1663383,KFC,22667,2017-03-14 04:00:00+00
1663445,tacobell,11978,2017-03-14 04:00:00+00
1663454,chipotle,24783,2017-03-14 04:00:00+00
1663702,wendys,89822,2017-03-14 04:00:00+00
1663906,McDonalds,9992,2017-03-14 04:00:00+00
1664544,Dominos,124199,2017-03-14 04:00:00+00
1664909,sonicdrivein,13065,2017-03-14 04:00:00+00
1666831,DunkinDonuts,1928,2017-03-14 04:00:00+00
1667095,burgerking,37091,2017-03-14 04:00:00+00
1667411,PizzaHut,4219,2017-03-14 04:00:00+00
1667423,Starbucks,88912,2017-03-14 04:00:00+00
1668244,chipotle,22177,2017-03-15 04:00:00+00
1668248,tacobell,11005,2017-03-15 04:00:00+00
1668262,KFC,21209,2017-03-15 04:00:00+00
1668292,PizzaHut,4135,2017-03-15 04:00:00+00
1668766,McDonalds,10098,2017-03-15 04:00:00+00
1668828,Dominos,154212,2017-03-15 04:00:00+00
1669006,burgerking,25967,2017-03-15 04:00:00+00
1669684,DunkinDonuts,1799,2017-03-15 04:00:00+00
1669852,sonicdrivein,12532,2017-03-15 04:00:00+00
1670063,Starbucks,90736,2017-03-15 04:00:00+00
1671605,wendys,84220,2017-03-15 04:00:00+00
1671870,McDonalds,10327,2017-03-16 04:00:00+00
1672662,Starbucks,84393,2017-03-16 04:00:00+00
1672991,burgerking,18639,2017-03-16 04:00:00+00
1673080,DunkinDonuts,1808,2017-03-16 04:00:00+00
1673244,wendys,80939,2017-03-16 04:00:00+00
1674782,sonicdrivein,12790,2017-03-16 04:00:00+00
1674937,tacobell,10739,2017-03-16 04:00:00+00
1674952,chipotle,20138,2017-03-16 04:00:00+00
1675015,KFC,21606,2017-03-16 04:00:00+00
1675128,PizzaHut,4203,2017-03-16 04:00:00+00
1675187,Dominos,174483,2017-03-16 04:00:00+00
1676071,burgerking,17009,2017-03-17 04:00:00+00
1676090,DunkinDonuts,1880,2017-03-17 04:00:00+00
1676097,wendys,76867,2017-03-17 04:00:00+00
1676427,sonicdrivein,17479,2017-03-17 04:00:00+00
1676510,Dominos,196058,2017-03-17 04:00:00+00
1676679,McDonalds,9929,2017-03-17 04:00:00+00
1676851,Starbucks,139061,2017-03-17 04:00:00+00
1677864,PizzaHut,4460,2017-03-17 04:00:00+00
1677929,KFC,19825,2017-03-17 04:00:00+00
1677971,chipotle,18496,2017-03-17 04:00:00+00
1677982,tacobell,12801,2017-03-17 04:00:00+00
1679993,wendys,69721,2017-03-18 04:00:00+00
1680128,DunkinDonuts,1867,2017-03-18 04:00:00+00
1681314,Dominos,203724,2017-03-18 04:00:00+00
1681777,PizzaHut,4324,2017-03-18 04:00:00+00
1682093,McDonalds,9660,2017-03-18 04:00:00+00
1682288,KFC,20141,2017-03-18 04:00:00+00
1682493,chipotle,16774,2017-03-18 04:00:00+00
1682539,tacobell,13732,2017-03-18 04:00:00+00
1682988,sonicdrivein,21246,2017-03-18 04:00:00+00
1683052,Starbucks,155448,2017-03-18 04:00:00+00
1684021,burgerking,18319,2017-03-18 04:00:00+00
1684747,Dominos,223912,2017-03-19 04:00:00+00
1684804,PizzaHut,4291,2017-03-19 04:00:00+00
1684916,KFC,20141,2017-03-19 04:00:00+00
1684983,chipotle,16774,2017-03-19 04:00:00+00
1685000,tacobell,14764,2017-03-19 04:00:00+00
1685165,sonicdrivein,21246,2017-03-19 04:00:00+00
1686854,DunkinDonuts,1867,2017-03-19 04:00:00+00
1686952,burgerking,17370,2017-03-19 04:00:00+00
1687061,wendys,66944,2017-03-19 04:00:00+00
1687281,Starbucks,155448,2017-03-19 04:00:00+00
1688074,McDonalds,9660,2017-03-19 04:00:00+00
1688414,burgerking,16835,2017-03-20 04:00:00+00
1688913,wendys,67697,2017-03-20 04:00:00+00
1689395,Starbucks,162819,2017-03-20 04:00:00+00
1689401,sonicdrivein,23897,2017-03-20 04:00:00+00
1689905,tacobell,16403,2017-03-20 04:00:00+00
1689940,chipotle,18118,2017-03-20 04:00:00+00
1690166,KFC,19370,2017-03-20 04:00:00+00
1690428,McDonalds,9294,2017-03-20 04:00:00+00
1690730,PizzaHut,4324,2017-03-20 04:00:00+00
1691264,Dominos,244455,2017-03-20 04:00:00+00
1692290,DunkinDonuts,1870,2017-03-20 04:00:00+00
1692520,Starbucks,161935,2017-03-21 04:00:00+00
1693699,DunkinDonuts,1885,2017-03-21 04:00:00+00
1694038,Dominos,218332,2017-03-21 04:00:00+00
1694044,McDonalds,9508,2017-03-21 04:00:00+00
1694089,chipotle,19114,2017-03-21 04:00:00+00
1694264,sonicdrivein,37747,2017-03-21 04:00:00+00
1694630,wendys,67780,2017-03-21 04:00:00+00
1694766,tacobell,16755,2017-03-21 04:00:00+00
1694769,KFC,18923,2017-03-21 04:00:00+00
1694773,PizzaHut,4243,2017-03-21 04:00:00+00
1694896,burgerking,17457,2017-03-21 04:00:00+00
1696684,KFC,19837,2017-03-22 04:00:00+00
1696965,PizzaHut,4142,2017-03-22 04:00:00+00
1698053,DunkinDonuts,1825,2017-03-22 04:00:00+00
1699744,wendys,71906,2017-03-22 04:00:00+00
1700254,chipotle,19694,2017-03-22 04:00:00+00
1700289,sonicdrivein,118884,2017-03-22 04:00:00+00
1700375,burgerking,17036,2017-03-22 04:00:00+00
1700507,Dominos,174030,2017-03-22 04:00:00+00
1700509,tacobell,17734,2017-03-22 04:00:00+00
1700581,Starbucks,161711,2017-03-22 04:00:00+00
1700706,McDonalds,9300,2017-03-22 04:00:00+00
1700881,KFC,19837,2017-03-23 04:00:00+00
1701309,Starbucks,160749,2017-03-23 04:00:00+00
1701440,PizzaHut,4010,2017-03-23 04:00:00+00
1701486,McDonalds,9300,2017-03-23 04:00:00+00
1701935,burgerking,17453,2017-03-23 04:00:00+00
1703622,DunkinDonuts,1770,2017-03-23 04:00:00+00
1704066,tacobell,20727,2017-03-23 04:00:00+00
1704081,Dominos,147198,2017-03-23 04:00:00+00
1704582,chipotle,21360,2017-03-23 04:00:00+00
1704827,wendys,75089,2017-03-23 04:00:00+00
1704870,sonicdrivein,191792,2017-03-23 04:00:00+00
1705148,burgerking,16069,2017-03-24 04:00:00+00
1706022,chipotle,23135,2017-03-24 04:00:00+00
1706094,tacobell,18824,2017-03-24 04:00:00+00
1706192,KFC,20643,2017-03-24 04:00:00+00
1706273,PizzaHut,3907,2017-03-24 04:00:00+00
1706848,McDonalds,8683,2017-03-24 04:00:00+00
1706924,Starbucks,126410,2017-03-24 04:00:00+00
1706964,Dominos,119952,2017-03-24 04:00:00+00
1707084,sonicdrivein,230712,2017-03-24 04:00:00+00
1707393,wendys,76553,2017-03-24 04:00:00+00
1708364,DunkinDonuts,1787,2017-03-24 04:00:00+00
1709282,wendys,82264,2017-03-25 04:00:00+00
1710141,Dominos,92385,2017-03-25 04:00:00+00
1710150,tacobell,22963,2017-03-25 04:00:00+00
1710792,burgerking,15299,2017-03-25 04:00:00+00
1710986,McDonalds,9141,2017-03-25 04:00:00+00
1711276,sonicdrivein,228731,2017-03-25 04:00:00+00
1711422,chipotle,25672,2017-03-25 04:00:00+00
1711612,PizzaHut,3975,2017-03-25 04:00:00+00
1711987,DunkinDonuts,1900,2017-03-25 04:00:00+00
1712990,KFC,22184,2017-03-25 04:00:00+00
1713240,Starbucks,89046,2017-03-25 04:00:00+00
1713463,McDonalds,9167,2017-03-26 04:00:00+00
1713599,Starbucks,89046,2017-03-26 04:00:00+00
1713671,Dominos,66061,2017-03-26 04:00:00+00
1713673,tacobell,24528,2017-03-26 04:00:00+00
1713747,burgerking,14856,2017-03-26 04:00:00+00
1713876,sonicdrivein,228731,2017-03-26 04:00:00+00
1713913,chipotle,25672,2017-03-26 04:00:00+00
1714418,wendys,85134,2017-03-26 04:00:00+00
1716113,DunkinDonuts,1900,2017-03-26 04:00:00+00
1717215,PizzaHut,4196,2017-03-26 04:00:00+00
1717493,KFC,22184,2017-03-26 04:00:00+00
1718045,McDonalds,8837,2017-03-27 04:00:00+00
1718531,burgerking,14746,2017-03-27 04:00:00+00
1718782,DunkinDonuts,1865,2017-03-27 04:00:00+00
1718900,Starbucks,79152,2017-03-27 04:00:00+00
1719801,tacobell,25854,2017-03-27 04:00:00+00
1719857,Dominos,38228,2017-03-27 04:00:00+00
1720181,PizzaHut,4332,2017-03-27 04:00:00+00
1720393,KFC,23398,2017-03-27 04:00:00+00
1721046,chipotle,25424,2017-03-27 04:00:00+00
1721466,wendys,87976,2017-03-27 04:00:00+00
1721617,sonicdrivein,228291,2017-03-27 04:00:00+00
1721791,Starbucks,82785,2017-03-28 04:00:00+00
1722134,KFC,22698,2017-03-28 04:00:00+00
1723067,DunkinDonuts,1882,2017-03-28 04:00:00+00
1723423,PizzaHut,4382,2017-03-28 04:00:00+00
1723633,chipotle,26196,2017-03-28 04:00:00+00
1723790,sonicdrivein,166744,2017-03-28 04:00:00+00
1724065,McDonalds,9890,2017-03-28 04:00:00+00
1724307,burgerking,12147,2017-03-28 04:00:00+00
1724905,tacobell,26189,2017-03-28 04:00:00+00
1724966,Dominos,50636,2017-03-28 04:00:00+00
1725767,wendys,83807,2017-03-28 04:00:00+00
1726492,Starbucks,106440,2017-03-29 04:00:00+00
1727287,burgerking,11521,2017-03-29 04:00:00+00
1727903,DunkinDonuts,1850,2017-03-29 04:00:00+00
1728518,wendys,79478,2017-03-29 04:00:00+00
1728721,sonicdrivein,105760,2017-03-29 04:00:00+00
1728798,Dominos,63017,2017-03-29 04:00:00+00
1728869,McDonalds,9890,2017-03-29 04:00:00+00
1729243,PizzaHut,4283,2017-03-29 04:00:00+00
1729295,KFC,22876,2017-03-29 04:00:00+00
1729358,tacobell,25224,2017-03-29 04:00:00+00
1729401,chipotle,26152,2017-03-29 04:00:00+00
1730067,wendys,81951,2017-03-30 04:00:00+00
1730395,McDonalds,11050,2017-03-30 04:00:00+00
1730577,PizzaHut,4219,2017-03-30 04:00:00+00
1730616,tacobell,25964,2017-03-30 04:00:00+00
1730988,Starbucks,135970,2017-03-30 04:00:00+00
1731183,Dominos,71473,2017-03-30 04:00:00+00
1731354,burgerking,14307,2017-03-30 04:00:00+00
1731901,KFC,23003,2017-03-30 04:00:00+00
1732044,sonicdrivein,59875,2017-03-30 04:00:00+00
1732654,chipotle,26544,2017-03-30 04:00:00+00
1733128,DunkinDonuts,1917,2017-03-30 04:00:00+00
1734764,tacobell,24690,2017-03-31 04:00:00+00
1734907,KFC,22775,2017-03-31 04:00:00+00
1735102,chipotle,26123,2017-03-31 04:00:00+00
1735743,McDonalds,11573,2017-03-31 04:00:00+00
1735799,PizzaHut,4275,2017-03-31 04:00:00+00
1735940,Starbucks,173285,2017-03-31 04:00:00+00
1736003,Dominos,80178,2017-03-31 04:00:00+00
1736293,sonicdrivein,57308,2017-03-31 04:00:00+00
1736593,burgerking,14945,2017-03-31 04:00:00+00
1737015,wendys,84947,2017-03-31 04:00:00+00
1738088,DunkinDonuts,2036,2017-03-31 04:00:00+00
1739602,DunkinDonuts,1870,2017-04-01 04:00:00+00
1739998,chipotle,25183,2017-04-01 04:00:00+00
1740620,sonicdrivein,57335,2017-04-01 04:00:00+00
1740688,KFC,22457,2017-04-01 04:00:00+00
1741315,burgerking,16083,2017-04-01 04:00:00+00
1741476,Dominos,89849,2017-04-01 04:00:00+00
1741671,Starbucks,175500,2017-04-01 04:00:00+00
1742006,tacobell,21566,2017-04-01 04:00:00+00
1742100,PizzaHut,4211,2017-04-01 04:00:00+00
1742269,McDonalds,11149,2017-04-01 04:00:00+00
1742585,wendys,83216,2017-04-01 04:00:00+00
1742632,KFC,21775,2017-04-02 04:00:00+00
1742770,tacobell,19622,2017-04-02 04:00:00+00
1742865,chipotle,23453,2017-04-02 04:00:00+00
1743309,burgerking,43171,2017-04-02 04:00:00+00
1743756,DunkinDonuts,1833,2017-04-02 04:00:00+00
1745102,wendys,86162,2017-04-02 04:00:00+00
1745551,sonicdrivein,56901,2017-04-02 04:00:00+00
1745715,Dominos,99547,2017-04-02 04:00:00+00
1745760,Starbucks,193310,2017-04-02 04:00:00+00
1745882,McDonalds,12874,2017-04-02 04:00:00+00
1746699,PizzaHut,4061,2017-04-02 04:00:00+00
1746928,PizzaHut,4097,2017-04-03 04:00:00+00
1747050,burgerking,55318,2017-04-03 04:00:00+00
1747367,chipotle,22641,2017-04-03 04:00:00+00
1747486,tacobell,16939,2017-04-03 04:00:00+00
1748268,DunkinDonuts,1782,2017-04-03 04:00:00+00
1748479,KFC,22406,2017-04-03 04:00:00+00
1748657,Dominos,106955,2017-04-03 04:00:00+00
1749276,Starbucks,219543,2017-04-03 04:00:00+00
1749637,McDonalds,13902,2017-04-03 04:00:00+00
1749800,sonicdrivein,45863,2017-04-03 04:00:00+00
1750946,wendys,85548,2017-04-03 04:00:00+00
1751089,sonicdrivein,34452,2017-04-04 04:00:00+00
1751294,McDonalds,13364,2017-04-04 04:00:00+00
1751451,PizzaHut,4188,2017-04-04 04:00:00+00
1751647,Dominos,102144,2017-04-04 04:00:00+00
1751805,Starbucks,202586,2017-04-04 04:00:00+00
1752606,tacobell,14108,2017-04-04 04:00:00+00
1752940,KFC,21356,2017-04-04 04:00:00+00
1753602,chipotle,27714,2017-04-04 04:00:00+00
1753783,wendys,79002,2017-04-04 04:00:00+00
1754670,burgerking,58279,2017-04-04 04:00:00+00
1754965,DunkinDonuts,1739,2017-04-04 04:00:00+00
1755198,wendys,73044,2017-04-05 04:00:00+00
1756195,sonicdrivein,29164,2017-04-05 04:00:00+00
1756524,McDonalds,13616,2017-04-05 04:00:00+00
1756873,Starbucks,182360,2017-04-05 04:00:00+00
1757466,Dominos,103527,2017-04-05 04:00:00+00
1758485,KFC,20646,2017-04-05 04:00:00+00
1758679,DunkinDonuts,1666,2017-04-05 04:00:00+00
1758726,tacobell,12447,2017-04-05 04:00:00+00
1758865,chipotle,33878,2017-04-05 04:00:00+00
1759039,burgerking,59143,2017-04-05 04:00:00+00
1759333,PizzaHut,4150,2017-04-05 04:00:00+00
1759723,DunkinDonuts,1608,2017-04-06 04:00:00+00
1760795,wendys,66041,2017-04-06 04:00:00+00
1761251,burgerking,58736,2017-04-06 04:00:00+00
1761557,sonicdrivein,30276,2017-04-06 04:00:00+00
1761843,Dominos,102572,2017-04-06 04:00:00+00
1761926,Starbucks,159619,2017-04-06 04:00:00+00
1762061,PizzaHut,4173,2017-04-06 04:00:00+00
1762115,McDonalds,14020,2017-04-06 04:00:00+00
1762776,chipotle,33443,2017-04-06 04:00:00+00
1762797,KFC,20724,2017-04-06 04:00:00+00
1763135,tacobell,12899,2017-04-06 04:00:00+00
1764579,DunkinDonuts,1608,2017-04-07 04:00:00+00
1764699,tacobell,12899,2017-04-07 04:00:00+00
1765185,wendys,58045,2017-04-07 04:00:00+00
1765828,chipotle,32869,2017-04-07 04:00:00+00
1766088,KFC,21027,2017-04-07 04:00:00+00
1766305,Starbucks,140353,2017-04-07 04:00:00+00
1766620,Dominos,100896,2017-04-07 04:00:00+00
1767040,PizzaHut,4299,2017-04-07 04:00:00+00
1767335,McDonalds,14020,2017-04-07 04:00:00+00
1767675,burgerking,60045,2017-04-07 04:00:00+00
1767785,sonicdrivein,30276,2017-04-07 04:00:00+00
1768183,DunkinDonuts,1619,2017-04-08 04:00:00+00
1768566,burgerking,58748,2017-04-08 04:00:00+00
1769514,wendys,51977,2017-04-08 04:00:00+00
1769671,chipotle,32205,2017-04-08 04:00:00+00
1769736,KFC,21121,2017-04-08 04:00:00+00
1770743,tacobell,32419,2017-04-08 04:00:00+00
1771543,Starbucks,131109,2017-04-08 04:00:00+00
1771700,Dominos,94529,2017-04-08 04:00:00+00
1771914,PizzaHut,4569,2017-04-08 04:00:00+00
1772067,McDonalds,12864,2017-04-08 04:00:00+00
1772287,sonicdrivein,31055,2017-04-08 04:00:00+00
1773178,DunkinDonuts,1739,2017-04-09 04:00:00+00
1774169,wendys,44317,2017-04-09 04:00:00+00
1774503,sonicdrivein,31109,2017-04-09 04:00:00+00
1774627,Dominos,91700,2017-04-09 04:00:00+00
1774662,Starbucks,102076,2017-04-09 04:00:00+00
1774747,McDonalds,12299,2017-04-09 04:00:00+00
1775364,PizzaHut,4635,2017-04-09 04:00:00+00
1775452,KFC,20934,2017-04-09 04:00:00+00
1775547,tacobell,57412,2017-04-09 04:00:00+00
1775625,chipotle,31061,2017-04-09 04:00:00+00
1776545,burgerking,30467,2017-04-09 04:00:00+00
1776802,PizzaHut,4816,2017-04-10 04:00:00+00
1777670,McDonalds,11510,2017-04-10 04:00:00+00
1777784,Starbucks,77727,2017-04-10 04:00:00+00
1777831,Dominos,92508,2017-04-10 04:00:00+00
1778000,sonicdrivein,26727,2017-04-10 04:00:00+00
1778474,wendys,37534,2017-04-10 04:00:00+00
1779857,DunkinDonuts,1815,2017-04-10 04:00:00+00
1780266,burgerking,21890,2017-04-10 04:00:00+00
1780765,chipotle,29567,2017-04-10 04:00:00+00
1780881,tacobell,75770,2017-04-10 04:00:00+00
1781004,KFC,21131,2017-04-10 04:00:00+00
1781293,PizzaHut,5003,2017-04-11 04:00:00+00
1781891,tacobell,85428,2017-04-11 04:00:00+00
1783032,chipotle,21540,2017-04-11 04:00:00+00
1783445,DunkinDonuts,1867,2017-04-11 04:00:00+00
1783919,McDonalds,12868,2017-04-11 04:00:00+00
1783923,burgerking,20739,2017-04-11 04:00:00+00
1784252,Starbucks,78394,2017-04-11 04:00:00+00
1784402,Dominos,91796,2017-04-11 04:00:00+00
1784576,wendys,52055,2017-04-11 04:00:00+00
1784657,KFC,18886,2017-04-11 04:00:00+00
1784913,sonicdrivein,21432,2017-04-11 04:00:00+00
1785864,wendys,72946,2017-04-12 04:00:00+00
1786151,chipotle,18285,2017-04-12 04:00:00+00
1786270,burgerking,21662,2017-04-12 04:00:00+00
1786294,KFC,20586,2017-04-12 04:00:00+00
1787660,PizzaHut,4744,2017-04-12 04:00:00+00
1787949,tacobell,84975,2017-04-12 04:00:00+00
1788729,DunkinDonuts,1820,2017-04-12 04:00:00+00
1788966,McDonalds,12567,2017-04-12 04:00:00+00
1789137,Starbucks,59570,2017-04-12 04:00:00+00
1789212,Dominos,90891,2017-04-12 04:00:00+00
1789465,sonicdrivein,114047,2017-04-12 04:00:00+00
1790011,Starbucks,54876,2017-04-13 04:00:00+00
1790432,burgerking,18050,2017-04-13 04:00:00+00
1790772,DunkinDonuts,1850,2017-04-13 04:00:00+00
1791251,Dominos,87407,2017-04-13 04:00:00+00
1791291,McDonalds,12012,2017-04-13 04:00:00+00
1791497,PizzaHut,4880,2017-04-13 04:00:00+00
1791524,KFC,21403,2017-04-13 04:00:00+00
1791555,tacobell,84248,2017-04-13 04:00:00+00
1791579,chipotle,18206,2017-04-13 04:00:00+00
